name,has_scope1,version_stable1,has_description1,has_keywords1,last_release1,#maintainers1,#links1,#dependencies1,#releases_month1,#releases_3month1,#releases_6month1,#releases_year1,#releases_2year1,has_selective_files1,#downloads_day1,#downloads_week1,#downloads_month1,#downloads_3month1,#downloads_6month1,#downloads_year1,#dependents1,npm_stars1,has_github1,has_home1,gh_stars1,forks1,subscribers1,issues1,open_issues1,issues_disabled1,contributors1,commits_week1,commits_month1,commits_3month1,commits_6month1,commits_year1,#statuses1,is_open_sourse1,has_readme1,has_test1,has_changelog1,#badges1,#linters1,#coverage1,#outdated_deps1,description
pg-hstore,0,1,1,1,0,1,4,1,0,1,1,1,1,0,2991,47279,187661,498468,948754,1640489,137,13,1,0,55,17,2,21,2,0,10,0,0,0,0,0,1,1,1,1,0,1,1,0.0,0,Functions for dealing with a PostgresSQL connection string
pg-pool,0,1,1,1,1,1,4,0,0,0,0,7,25,0,46898,276286,1233557,2857326,5063750,7956920,18,3,1,0,125,48,10,98,25,0,16,0,0,0,0,21,1,1,1,1,0,1,0,0.0,0,A module for serializing and deserializing JSON data into hstore format
pg-promise,0,1,1,1,1,1,4,4,10,13,33,95,250,1,10336,46904,219375,519675,1047922,1984663,141,35,1,1,1679,120,50,492,0,0,19,26,110,139,245,390,2,1,1,1,1,3,1,1.0,0,Connection pool for node-postgres
pg-query-stream,0,1,1,1,1,1,4,1,0,0,0,3,3,0,2576,17345,67462,162871,291946,510285,61,2,1,0,212,24,6,41,14,0,5,0,0,0,0,5,1,1,1,1,0,1,1,0.0,0,PostgreSQL interface for Node.js
pg-types,0,1,1,1,1,1,4,5,0,0,2,4,5,0,0,273986,1462416,3686683,6780120,11784602,9,0,1,0,83,29,6,70,8,0,19,0,0,0,3,7,1,1,1,1,0,0,0,0.0,0,Postgres query result returned as readable stream
pgpass,0,1,1,1,1,1,4,1,0,0,0,2,6,0,19967,315307,1270450,3408713,6388986,11499238,9,1,1,0,4,9,0,13,0,0,4,0,0,0,0,4,1,1,1,1,0,1,1,0.0,0,Query result type converters for node-postgres
phantom,0,1,1,1,1,1,4,3,0,1,6,11,46,0,4409,26098,144650,452313,926983,1511191,314,57,1,1,3156,454,94,731,2,0,94,0,1,8,39,71,2,1,1,1,0,4,2,0.89,0,Module for reading .pgpass
phantomjs,0,1,1,1,0,1,4,8,1,1,1,1,3,0,6334,134653,552121,1515701,3222838,7352768,465,139,1,0,1218,405,159,781,142,0,61,0,0,0,1,3,1,1,1,1,0,1,1,0.0,7,PhantomJS integration module for NodeJS
phantomjs-prebuilt,0,1,1,1,1,1,4,9,0,0,1,2,15,0,116799,596460,2562873,6843239,14692190,30449884,452,69,1,0,1215,405,159,781,142,0,61,0,0,0,1,3,0,1,1,1,0,1,1,0.0,4,Headless WebKit with JS API
phaser,0,1,1,1,1,1,4,1,2,10,21,38,39,0,294,1647,8303,25866,61306,87942,53,25,1,1,22047,5575,1306,3797,71,0,100,74,219,814,2344,3898,1,1,1,0,1,0,2,0.0,0,Headless WebKit with JS API
phin,0,1,1,1,1,1,4,0,0,9,13,38,44,1,145,805,4068,9471,18993,24849,12,1,1,0,149,6,8,18,1,0,2,0,0,15,30,69,2,1,1,1,0,0,0,0.0,0,"A fast, free and fun HTML5 Game Framework for Desktop and Mobile web browsers."
phone,0,1,1,1,1,2,4,0,0,0,2,5,9,0,223,7559,31629,85348,168053,295493,24,18,1,0,254,109,21,99,20,0,26,0,0,0,0,9,0,1,1,1,0,0,1,0.0,0,The ultra-lightweight Node.js HTTP client
phoneformat.js,0,1,1,0,1,1,1,0,0,2,2,4,4,0,82,995,4265,10542,22189,55341,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,"With a given country and phone number, validate and format the phone number to E.164 standard"
photon,0,1,1,1,1,4,4,3,0,0,2,2,2,0,21,414,1383,4419,8380,14971,8,3,1,0,11,4,159,7,0,0,6,0,0,0,2,2,1,1,1,1,1,1,0,0.0,0,Javascript phone number formatter based on libphonenumber.
photoswipe,0,1,1,1,1,1,4,0,0,0,0,1,1,0,2193,13073,53893,135295,270519,502330,60,20,1,1,16015,2328,576,1493,424,0,46,0,1,2,4,9,1,1,1,1,0,2,1,0.0,0,JavaScript library for the WordPress.com Photon image manipulation service
php-date-formatter,0,1,1,0,0,1,4,0,0,0,0,0,0,0,1195,5893,27086,58240,104307,168994,6,0,1,1,29,23,8,18,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,JavaScript gallery
php-escape-shell,0,1,1,1,0,1,4,0,0,0,0,0,0,0,21,108,615,1679,4143,10874,0,1,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,A Javascript datetime formatting and manipulation library using PHP date-time formats.
physical-cpu-count,0,1,1,1,0,1,1,0,0,0,1,1,4,0,1264,7995,30568,563365,578714,580163,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,Based on php shell metacharacters escape functions
pickadate,0,1,1,1,0,1,4,1,0,0,0,0,1,1,182,8352,31815,82660,178117,325369,10,5,1,1,7278,962,246,1064,278,0,93,0,12,12,16,27,1,1,1,1,1,3,1,0.28,0,Provides the number of physical cores
picturefill,0,1,1,1,0,2,4,0,0,1,1,1,1,0,5007,27890,115260,329809,701283,1241944,21,14,1,1,9535,1051,406,697,37,0,61,0,0,0,0,2,1,1,1,1,0,2,2,0.0,0,The composable date & time picker.
pidusage,0,1,1,1,1,1,4,0,1,1,2,7,16,0,34949,209051,888854,2447192,4756145,8474979,74,13,1,0,195,24,5,48,0,0,8,17,17,17,19,35,2,1,1,1,1,1,0,0.0,0,A responsive image polyfill.
pify,0,1,1,1,1,1,4,0,1,1,1,2,2,1,1284451,7167490,28300984,74221780,137332549,212582392,870,58,1,0,825,46,20,59,9,0,8,0,0,0,0,9,1,1,1,1,0,1,1,0.0,0,Cross-platform process cpu % and memory usage of a PID
pikaday,0,1,1,1,1,1,4,1,0,1,1,3,5,0,2392,68790,265747,690753,1313287,2314403,87,15,1,0,5934,1194,181,777,391,0,53,0,0,0,3,21,0,1,1,1,1,2,2,0.0,0,Promisify a callback-style function
pinkie,0,1,1,1,0,1,4,0,0,2,2,2,2,1,248883,4621842,18203872,50427457,100018509,186874840,47,0,1,0,119,14,5,18,1,0,4,0,0,0,0,0,1,1,1,1,0,2,1,1.0,0,"A refreshing JavaScript Datepicker — lightweight, no dependencies, modular CSS"
pino,0,1,1,1,1,4,4,8,4,6,14,33,109,1,16015,64270,252652,578506,994885,1416788,208,48,1,1,2415,139,63,371,19,0,49,3,8,18,61,141,3,1,1,1,0,2,0,0.97,1,Itty bitty little widdle twinkie pinkie ES2015 Promise implementation
pino-multi-stream,0,1,1,1,1,4,4,1,0,2,2,8,16,0,8,304,1345,4627,9562,11059,3,0,1,0,8,7,2,15,1,0,4,0,0,3,3,27,1,1,1,1,0,1,0,0.0,0,"super fast, all natural json logger"
pinyin,0,1,1,1,1,1,4,3,1,1,1,4,8,1,859,5058,16300,40333,80138,154710,45,35,1,1,2758,415,113,187,36,0,13,0,0,1,3,11,2,1,1,1,1,4,1,1.0,1,A wrapper for the Pino logger that provides Bunyan's multipe destination stream API
pipage,0,1,1,1,1,3,4,1,0,0,2,3,5,0,100,316,2459,6894,9247,9571,0,0,1,0,0,0,16,20,1,0,1,0,0,0,3,5,2,1,1,1,1,5,1,0.0,0, 。
pivotal-ui,0,1,1,0,1,10,4,16,3,16,31,31,31,0,437,1951,9287,20695,26723,26723,0,0,1,1,530,68,163,556,5,0,62,0,13,59,197,562,0,1,1,1,1,1,1,0.0,4,Splice-able stream pipeline between source & destination
pixelmatch,0,1,1,1,0,226,4,1,0,0,0,0,1,0,24812,130172,545130,1321643,2372448,4030975,34,8,1,0,1491,65,107,36,7,0,6,0,1,1,1,2,1,1,1,1,0,2,1,1.0,0,***
pixelworks,0,1,1,0,0,1,4,0,0,0,0,0,0,0,2001,10232,43424,107030,193572,313836,2,0,1,1,6,1,3,66,0,0,2,0,0,1,1,3,1,1,1,1,0,1,1,0.0,0,The smallest and fastest pixel-level image comparison library.
pixi-gl-core,0,1,1,1,1,2,4,0,0,0,6,6,12,0,1824,9131,32983,78433,155802,234895,8,0,1,1,60,13,10,37,10,0,9,0,0,0,10,10,1,1,1,0,0,1,0,0.0,0,Utilities for working with ImageData in Workers
pixi.js,0,1,1,0,1,2,4,8,2,4,8,15,43,1,0,7695,40715,113832,335355,508570,139,30,1,1,19482,2970,861,5019,281,0,100,4,6,39,65,154,1,1,1,1,0,0,2,0.0,1,A set of tidy little pixi objects that make working with WebGL simpler
pixrem,0,1,1,1,1,3,4,3,0,0,0,3,5,0,57431,290338,1150859,2732789,4746793,7008403,44,4,1,0,183,17,5,62,11,0,9,0,0,0,0,3,1,1,1,1,1,1,2,0.0,2,PixiJS — The HTML5 Creation Engine =============
pkg-conf,0,1,1,1,1,1,4,2,0,2,2,2,5,1,14387,261743,1068855,2820242,5209734,8907917,59,0,1,0,69,8,8,6,1,0,4,0,1,4,4,4,1,1,1,1,0,1,1,0.0,0,A CSS post-processor that generates pixel fallbacks for rem units.
pkg-dir,0,1,1,1,1,1,4,1,0,0,0,1,1,1,644659,3834197,15705430,38294142,67207980,98429733,133,7,1,0,60,5,8,1,0,0,2,0,0,0,0,2,1,1,1,1,0,1,1,0.0,0,Get namespaced config from the closest package.json
pkg-fetch,0,1,1,0,1,3,4,12,0,2,9,34,64,1,1035,5979,26765,63618,104404,150916,4,0,1,0,22,9,8,33,4,0,5,0,0,0,42,136,0,1,1,1,0,0,1,0.0,6,Find the root directory of a Node.js project or npm package
pkg-up,0,1,1,1,1,1,4,1,0,1,1,2,2,1,93728,542171,2272720,6043365,11968123,26307126,129,5,1,0,44,5,8,2,0,0,2,0,0,0,0,3,1,1,1,1,0,1,1,0.0,0,Compiles and stores base binaries for pkg
pkginfo,0,0,1,1,1,1,4,0,0,1,1,2,2,0,97102,1229487,4993585,13949394,28745461,56921668,820,18,1,1,128,24,4,25,2,0,9,0,0,0,0,3,0,1,1,1,0,0,0,0.0,0,Find the closest package.json file
plantuml-encoder,0,1,1,1,1,1,4,2,0,2,2,2,3,0,1308,7630,30211,67096,109920,168530,10,1,1,0,22,6,2,9,2,0,3,0,0,1,2,2,1,1,1,1,0,2,0,0.0,1,An easy way to expose properties on a module from a package.json
play-sound,0,1,1,1,1,2,4,1,1,1,2,2,7,1,137,831,3459,9629,19374,33740,58,11,1,0,63,17,3,24,5,0,8,0,0,0,3,5,1,1,1,1,0,2,0,0.0,0,PlantUML encoder for browsers and Node.js
please-get-some-music-for-me,0,1,1,1,1,1,4,6,0,0,0,0,3,0,0,2,9,20,51,125,0,1,1,0,37,10,6,21,4,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0.0,1,Play audio files by shelling out to available audio tool.
please-update-dependencies,0,1,1,1,1,1,4,2,0,0,0,0,4,0,68,270,953,2825,5830,8628,1,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0.0,1,Get any music in your terminal
please-upgrade-node,0,1,1,1,1,1,4,0,0,0,0,7,7,0,16771,81647,234744,376100,556579,625947,15,0,1,0,109,12,2,10,3,0,1,0,0,0,0,19,1,1,1,1,0,2,0,0.0,0,Ensure that users of your package don't forget to run `npm install`.
pleeease-filters,0,1,1,1,1,1,4,2,1,1,1,2,4,0,12585,280345,1077753,2605148,4457886,6463392,27,1,1,0,79,7,3,18,1,0,6,0,0,0,0,3,1,1,1,1,1,0,0,0.0,0,Displays a beginner-friendly message telling your user to upgrade their version of Node
plist,0,1,1,1,1,2,4,3,0,1,1,2,4,0,39240,569431,2242818,6031944,11384182,19577750,381,15,1,0,266,97,14,89,22,0,24,0,0,0,0,5,1,1,1,1,1,1,1,0.0,2,Convert CSS shorthand filters to SVG ones
plug-auth-client,0,1,1,1,1,1,4,0,0,0,0,0,6,0,0,8,24,66,143,290,0,0,1,0,3,0,1,58,4,0,2,0,0,2,8,27,1,1,1,1,0,0,0,0.0,0,Apple's property list parser/builder for Node.js and browsers
plugin-error,0,1,1,1,1,2,4,4,1,3,3,3,3,1,29194,572379,2177598,4155222,4470000,5008648,298,1,1,0,5,5,8,14,2,0,5,0,0,9,9,9,3,1,1,1,0,6,2,0.93,0,Client library for third-party authentication with plug.dj.
plur,0,1,1,1,0,1,4,1,0,0,1,1,1,1,38129,714100,2860152,7871611,16141249,31325685,81,7,1,0,69,6,10,11,0,0,7,0,0,0,0,0,1,1,1,1,0,1,1,0.0,0,Error handling for Vinyl plugins.
pluralize,0,1,1,1,1,1,4,0,0,0,0,4,8,1,136111,2730279,11141192,29779575,56206951,93998585,996,32,1,0,746,77,19,94,16,0,21,0,0,0,2,19,2,1,1,1,0,4,0,1.0,0,Pluralize a word
pm2,0,1,1,1,1,1,4,29,2,8,12,21,71,0,11525,209512,964502,2569253,4762754,8328917,382,1062,1,1,23751,1694,641,3524,409,0,100,0,14,111,206,429,2,1,1,1,1,3,1,0.0,6,Pluralize and singularize any word
pm2-axon,0,1,1,1,1,1,4,4,0,0,0,3,7,0,30048,174161,734584,1996353,3926605,7128815,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Production process manager for Node.JS applications with a built-in load balancer.
pm2-axon-rpc,0,0,1,1,1,1,4,2,0,0,0,3,8,0,30786,178152,750787,2039629,4019637,7426444,18,3,1,0,8,3,1,1,0,0,5,0,0,0,0,2,1,1,1,1,1,1,0,0.0,0,High-level messaging & socket patterns implemented in pure js
pm2-deploy,0,0,1,0,1,2,4,2,0,0,3,5,12,0,11682,174611,706567,2043461,3956583,7229990,10,2,1,1,117,53,5,156,76,0,18,0,0,0,7,12,1,1,1,1,1,1,0,0.0,1,Remote procedure calls built on top of axon.
pm2-multimeter,0,0,1,1,0,1,4,1,0,0,0,0,0,0,25698,162365,690643,1844442,3578629,6672885,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Deployment system for PM2
pmx,0,1,1,1,1,3,4,5,5,9,16,20,30,0,31939,191119,808167,2198528,4226555,7672782,140,23,1,1,227,30,27,118,20,0,22,0,8,44,67,77,1,1,1,1,1,1,0,0.88,0,render multiple progress bars at once on the terminal with eventlimit maxed
pn,0,1,1,1,1,1,4,0,0,2,2,2,2,0,0,591206,2164430,4420170,6011020,7591886,35,6,1,0,17,1,2,1,0,0,1,0,0,7,7,7,1,1,1,1,0,2,0,0.0,0,PM2/Keymetrics advanced API
pngjs,0,1,1,1,1,2,4,0,2,2,3,6,10,0,13909,277660,1137810,2899376,5270382,9248030,247,13,1,0,167,34,6,103,19,0,22,0,0,3,5,12,1,1,1,1,0,3,1,0.9,0,Promisify the node standard library.
pngquant-bin,0,1,1,1,1,6,4,4,0,0,1,1,1,1,0,247602,1249486,3318978,6239334,9820829,47,5,1,1,66,38,7,88,10,0,9,6,6,6,9,10,0,1,1,1,0,1,1,0.0,1,"PNG encoder/decoder in pure JS, supporting any bit size & interlace, async & sync with full test suite."
podium,0,1,1,1,1,4,4,2,0,0,10,11,21,0,11016,56162,234390,606934,1179513,2103623,2,0,1,0,53,12,10,35,0,0,7,0,0,1,15,21,1,1,1,1,0,1,0,0.0,0,`pngquant` wrapper that makes it seamlessly available as a local dependency
pointer,0,1,1,1,1,1,4,0,0,0,0,2,4,1,1,99,328,664,1576,3687,0,0,1,1,6,0,11,2,0,0,5,0,0,0,0,2,1,1,1,1,1,2,1,0.0,0,Node compatible event emitter with extra features
poker-ranking,0,1,1,1,1,1,4,0,0,0,2,4,6,0,0,2,17,58,172,375,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2,4,0,1,1,1,0,0,0,0.0,0,Universal client and server router.
polybooljs,0,1,1,1,1,1,4,0,0,0,0,3,13,0,1631,8106,35069,69537,75513,79796,3,1,1,0,77,13,4,11,5,0,2,0,0,0,0,11,0,1,1,0,0,0,1,0.0,0,"provides a rank for a poker hand, potentially including wildcards"
poplib,0,0,1,1,0,1,4,1,0,0,1,1,1,0,2281,14255,62589,164719,322256,583811,12,5,1,0,92,32,4,27,11,0,3,0,0,0,0,0,0,1,1,1,1,0,0,0.0,0,"Boolean operations on polygons (union, intersection, difference, xor)"
popper.js,0,1,1,1,1,1,4,0,2,3,9,50,101,0,84368,394839,1516594,3471826,5800902,6511751,369,22,1,1,8092,466,165,585,52,0,67,7,16,22,91,294,3,1,1,1,1,2,1,0.0,0,POP3 client library for Node.js
portfinder,0,1,1,1,1,2,4,3,1,1,1,1,14,1,75376,1624536,6214570,16411537,30732760,49816878,384,13,1,1,334,52,7,59,4,0,19,0,0,1,2,3,2,1,1,1,0,1,0,0.0,2,A kickass library to manage your poppers
portscanner,0,1,1,1,0,4,4,2,0,1,1,1,6,0,18219,379965,1559441,4351352,8972652,17839646,176,16,1,0,216,40,8,58,11,0,12,0,0,1,1,1,0,1,1,1,1,1,1,0.0,1,A simple tool to find an open port on the current machine
postcss,0,1,1,1,1,3,4,3,2,5,9,22,44,0,1520839,9180773,38015477,98650572,169453845,235336712,2582,136,1,1,17822,977,558,1131,19,0,100,3,20,70,92,209,2,1,1,1,1,2,2,0.0,1,Asynchronous port scanner for Node.js
postcss-apply,0,0,1,1,1,1,4,3,0,0,0,3,8,1,45035,277769,1094054,2551262,4280656,5944022,26,2,1,0,114,7,9,39,6,0,3,3,3,3,3,25,1,1,1,1,1,5,2,1.0,1,Tool for transforming styles with JS plugins
postcss-attribute-case-insensitive,0,1,1,1,1,1,4,2,0,0,0,2,5,0,48075,266176,1006288,2398915,4023307,5578888,6,0,1,0,5,1,1,20,0,0,1,0,0,0,0,2,1,1,1,1,0,1,2,0.0,1,PostCSS plugin enabling custom properties sets references
postcss-calc,0,1,1,1,1,4,4,4,0,0,2,3,6,1,399084,2072852,8605821,22249098,41376253,66577403,115,4,1,0,116,14,9,48,7,0,8,0,0,0,4,10,1,1,1,1,1,1,2,0.0,1,Enable support for case insensitive attribute matching in selectors
postcss-cli,0,1,1,1,1,4,4,12,0,1,1,8,11,1,7422,41120,156286,488105,1337332,1919518,65,16,1,0,279,50,13,202,4,0,24,0,4,22,36,75,3,1,1,1,1,4,1,0.75,2,PostCSS plugin to reduce calc()
postcss-color-function,0,1,1,1,1,3,4,4,0,0,2,3,5,1,63616,351533,1366062,3442944,6207966,9530342,90,3,1,0,225,19,10,49,7,0,13,0,0,0,2,6,1,1,1,1,1,1,2,0.0,0,CLI for PostCSS
postcss-color-gray,0,1,1,1,1,4,4,4,0,2,2,3,4,1,13236,265707,1008741,2482751,4173496,5951509,6,0,1,0,18,4,7,10,3,0,6,0,0,6,7,9,2,1,1,1,1,2,2,1.0,1,PostCSS plugin to transform W3C CSS color function to more compatible CSS.
postcss-color-hex-alpha,0,1,1,1,1,3,4,3,0,0,0,2,2,1,13044,284769,1125984,2687660,4516672,6405231,14,0,1,0,19,3,7,7,2,0,5,0,0,0,0,3,1,1,1,1,1,1,2,0.0,1,Use the gray() color function in CSS
postcss-color-hsl,0,1,1,1,1,1,4,3,0,0,0,2,9,1,49055,266268,1044266,2390822,4048917,5565939,6,0,1,0,2,1,2,3,1,0,2,0,0,0,0,2,2,1,1,1,1,2,2,1.0,0,Use 4 & 8 character hex color notation in CSS
postcss-color-hwb,0,1,1,1,1,3,4,4,0,0,0,2,3,1,49385,273311,1054324,2540416,4324148,6182342,8,0,1,0,15,1,7,9,2,0,6,0,0,0,1,3,1,1,1,1,1,1,2,0.0,1,PostCSS plugin to transform W3C CSS Color Module Level 4 hsl() new syntax to more compatible CSS (comma-separated hsl() or hsla())
postcss-color-rebeccapurple,0,1,1,1,1,3,4,2,0,0,0,2,3,1,51553,279672,1100738,2537982,4306413,6138473,12,0,1,0,49,2,5,9,0,0,5,0,0,0,0,5,1,1,1,1,1,1,2,0.0,0,PostCSS plugin to transform W3C CSS hwb() color to more compatible CSS (rgb() (or rgba()))
postcss-color-rgb,0,1,1,1,1,1,4,2,0,0,0,2,9,1,50129,271985,1066976,2448705,4104686,5625049,6,0,1,0,2,1,3,3,1,0,2,0,0,0,0,2,2,1,1,1,1,2,2,1.0,0,Use the rebeccapurple color keyword in CSS
postcss-color-rgba-fallback,0,1,1,1,1,3,4,3,0,0,0,2,2,1,51529,280479,1102636,2554838,4398005,6324256,15,2,1,0,42,6,9,27,0,0,6,0,0,0,0,4,1,1,1,1,1,1,2,0.0,0,PostCSS plugin to transform W3C CSS Color Module Level 4 rgb() new syntax to more compatible CSS (comma-separated rgb() or rgba())
postcss-cssnext,0,1,1,1,1,3,4,31,0,1,1,6,13,1,12543,275164,1053729,2556812,4275058,6000356,418,31,1,1,5079,203,147,450,31,0,50,0,0,9,13,41,2,1,1,1,1,3,2,0.0,4,PostCSS plugin to transform rgba() to hexadecimal
postcss-custom-media,0,1,1,1,1,3,4,1,0,0,1,2,2,1,15250,351821,1386542,3499609,6226513,9495614,91,3,1,0,180,9,6,32,4,0,7,0,0,0,1,5,1,1,1,1,1,1,2,0.0,0,"Use tomorrow’s CSS syntax, today"
postcss-custom-properties,0,1,1,1,1,3,4,2,4,4,5,8,10,1,19539,435468,1802595,5086675,9705044,13153602,89,2,1,0,239,38,9,104,5,0,16,0,1,14,17,27,1,1,1,1,1,2,2,0.0,0,Use Custom Media Queries in CSS
postcss-custom-selectors,0,1,1,1,1,4,4,2,0,0,0,3,3,1,65306,339688,1416188,3382026,6053614,9175719,31,2,1,0,101,15,8,35,2,0,11,0,0,0,0,5,1,1,1,1,1,4,2,0.0,0,Use Custom Properties Queries in CSS
postcss-flexbugs-fixes,0,1,1,1,1,1,4,1,0,1,1,5,6,1,75070,414094,1682901,4039713,7317675,9268445,835,3,1,0,468,16,12,45,4,0,8,0,0,2,2,11,1,1,1,1,1,1,1,0.0,0,Use Custom Selectors in CSS
postcss-font-family-system-ui,0,1,1,1,1,2,4,1,0,5,7,9,13,1,52607,275901,1124432,2589132,4260282,5619385,11,2,1,0,55,4,3,46,1,0,3,0,1,16,36,59,2,1,1,1,1,3,2,1.0,0,PostCSS plugin This project tries to fix all of flexbug's issues
postcss-font-variant,0,1,1,1,1,3,4,1,0,0,0,2,3,1,51517,279553,1099666,2534833,4299201,6113442,12,1,1,0,14,6,5,11,1,0,6,0,0,0,0,2,1,1,1,1,1,1,2,0.0,0,Use the system-ui font family in CSS
postcss-html,0,0,1,1,1,2,4,3,2,2,5,15,15,0,34426,173108,684277,1547009,1746464,1750786,4,1,1,0,24,0,2,31,0,0,1,4,7,8,15,40,3,1,1,1,0,4,2,1.0,0,PostCSS plugin to transform W3C font-variant properties to more compatible CSS (font-feature-settings)
postcss-image-inliner,0,1,1,1,1,1,4,19,0,0,2,2,10,1,1266,7910,33527,77479,145039,233661,2,0,1,0,8,3,1,208,21,0,3,0,0,2,2,6,1,1,1,1,1,1,2,0.0,1,PostCSS syntax for parsing HTML (and HTML-like)
postcss-image-set-polyfill,0,0,1,1,1,1,4,3,0,0,0,10,17,0,48631,264374,1030269,2305871,3814562,4676973,8,0,1,0,41,2,1,23,3,0,5,0,0,0,2,63,1,1,1,1,1,1,1,0.0,1,PostCSS plugin to inline images into css
postcss-import,0,1,1,1,1,3,4,4,1,1,2,3,10,1,116713,611856,2497358,5054641,7540462,9962759,458,25,1,0,639,82,16,348,7,0,26,0,1,13,23,46,2,1,1,1,1,3,2,0.0,0,PostCSS plugin for fallback image-set
postcss-initial,0,1,1,1,1,1,4,2,0,0,1,2,6,0,52212,285175,1119287,2542268,4327456,6092712,20,2,1,0,134,7,5,26,4,0,7,0,0,0,1,5,1,1,1,1,1,2,2,0.0,0,PostCSS plugin to import CSS files
postcss-js,0,1,1,1,1,1,4,2,0,1,2,3,6,0,14466,71931,311445,843477,1660726,2416831,24,2,1,0,413,14,11,26,1,0,4,0,0,0,3,8,1,1,1,1,1,1,2,0.0,0,PostCSS plugin to fallback initial keyword.
postcss-less,0,1,1,1,1,2,4,1,0,0,3,9,23,1,64882,352382,1412472,3563457,6867060,11038168,24,3,1,0,49,15,7,97,5,0,12,0,1,1,9,32,1,1,1,1,1,4,2,0.0,1,PostCSS for CSS-in-JS and styles in JS objects
postcss-load-config,0,1,1,1,1,1,4,4,0,0,1,1,11,1,259982,1425915,5776187,14307060,26558298,40531724,68,2,1,0,219,16,8,131,4,0,10,0,0,0,0,13,3,1,1,1,1,5,1,1.0,1,LESS parser for PostCSS
postcss-loader,0,1,1,1,1,2,4,4,3,5,8,15,33,1,93107,1792694,7219573,18339494,32748527,51419347,2290,62,1,0,1752,125,37,347,3,0,57,3,6,14,35,64,2,1,1,1,1,5,1,0.88,0,Autoload Config for PostCSS
postcss-media-minmax,0,1,1,1,1,4,4,1,0,0,0,2,3,1,63287,341365,1384329,3312584,5932111,8975116,47,0,1,0,142,9,7,20,5,0,7,0,0,0,0,5,1,1,1,1,1,4,1,0.0,0,PostCSS loader for webpack
postcss-media-query-parser,0,0,1,1,0,1,4,0,0,0,0,0,7,1,83404,511118,2021196,4956889,8924047,12965623,4,0,1,0,15,5,3,9,3,0,2,0,0,0,0,0,1,1,1,1,1,2,2,0.0,0,"Using more intuitive `>=`, `<=`, `>`, `<` instead of media queries min/max prefix."
postcss-modules-extract-imports,0,1,1,1,1,4,4,1,0,0,0,3,4,1,381969,1933640,8135670,20376502,37541620,61172212,56,0,1,0,30,4,7,147,3,0,7,0,0,0,0,7,4,1,1,1,0,3,1,1.0,0,A tool for parsing media query lists.
postcss-modules-local-by-default,0,1,1,1,1,3,4,2,0,0,0,2,5,1,347491,1790350,7442955,19096373,36318966,60284196,64,3,1,0,274,17,10,123,7,0,12,0,0,0,0,39,4,1,1,1,1,4,2,1.0,0,A CSS Modules transform to extract local aliases for inline imports
postcss-modules-scope,0,1,1,1,1,3,4,2,0,0,0,2,4,1,349284,1764382,7349410,18813405,35763268,59208207,59,2,1,0,46,10,8,168,6,0,8,0,0,0,0,24,4,1,1,1,0,3,1,1.0,0,A CSS Modules transform to make local scope the default
postcss-modules-values,0,1,1,1,1,1,4,2,0,1,1,2,7,0,306245,1807470,7434079,19257546,36476895,59759193,65,2,1,0,184,13,9,110,26,0,10,0,0,0,0,36,1,1,1,1,0,0,0,0.0,0,A CSS Modules transform to extract export statements from local-scope classes
postcss-nesting,0,1,1,1,1,1,4,1,0,0,3,7,8,1,66370,339098,1365363,3267842,5832613,8718605,55,3,1,1,165,12,7,52,2,0,7,0,0,0,7,25,1,1,1,1,1,3,2,0.0,0,PostCSS plugin for CSS Modules to pass arbitrary values between your module files
postcss-pseudo-class-any-link,0,1,1,1,1,1,4,2,0,0,0,2,4,1,51717,280654,1104378,2549067,4328139,6166213,14,0,1,1,18,3,2,7,0,0,3,0,0,0,0,5,1,1,1,1,1,3,1,0.0,1,Nest rules inside each other in CSS
postcss-pseudoelements,0,1,1,1,1,1,4,1,0,0,0,3,3,0,55112,287619,1178247,2725045,4730212,6857288,21,2,1,0,20,6,3,12,0,0,5,0,0,0,0,6,0,1,1,1,1,0,0,0.0,0,Use the :any-link pseudo-class in CSS
postcss-replace-overflow-wrap,0,1,1,1,1,1,4,1,0,0,0,2,4,1,11426,273559,1018931,2498444,4187879,5821510,5,1,1,0,4,1,2,6,1,0,2,0,0,0,0,10,1,1,1,1,1,1,2,0.0,0,PostCSS plugin to add single-colon CSS 2.1 syntax pseudo selectors (i.e. :before)
postcss-reporter,0,1,1,0,1,1,4,4,0,0,0,2,6,1,20583,535423,2133464,5755797,11582022,19709490,152,4,1,0,109,9,6,43,0,0,6,0,0,0,0,5,2,1,1,1,1,2,2,0.0,0,PostCSS plugin to replace overflow-wrap with word-wrap or optionally retain both declarations.
